362726420;true;1.0;-1
4
0	3	3	3	3	3	977	1292	1292	1292	1292	
1	3	3	3	3	3	976	1292	1292	1292	1292	
2	3	3	3	3	3	975	1292	1292	1292	1292	
3	3	3	3	3	3	974	1292	1292	1292	1292	
4	3	3	3	3	3	973	1292	1292	1292	1292	
5	3	3	3	3	3	972	1292	1292	1292	1292	
6	3	3	3	3	3	971	1292	1292	1292	1292	
7	3	3	3	3	3	970	1292	1292	1292	1292	
8	3	3	3	3	3	969	1292	1292	1292	1292	
9	3	3	3	3	3	968	1292	1292	1292	1292	
10	3	3	3	3	3	967	1292	1292	1292	1292	
11	3	3	3	3	3	966	1292	1292	1292	1292	
12	3	3	3	3	3	965	1292	1292	1292	1292	
13	3	3	3	3	3	964	1292	1292	1292	1292	
14	3	3	3	3	3	963	1292	1292	1292	1292	
15	3	3	3	3	3	962	1292	1292	1292	1292	
16	3	3	3	3	3	961	1292	1292	1292	1292	
17	3	3	3	3	3	960	1292	1292	1292	1292	
18	0	3	3	3	3	925	1292	1292	1292	1292	
19	0	3	3	3	3	921	1292	1292	1292	1292	
20	0	3	3	3	3	917	1292	1292	1292	1292	
21	0	3	3	3	3	913	1292	1292	1292	1292	
22	0	3	3	3	3	909	1292	1292	1292	1292	
23	0	3	3	3	3	905	1292	1292	1292	1292	
24	0	3	3	3	3	901	1292	1292	1292	1292	
25	0	3	3	3	3	897	1292	1292	1292	1292	
26	0	3	3	3	3	893	1292	1292	1292	1292	
27	0	3	3	3	3	889	1292	1292	1292	1292	
28	0	3	3	3	3	885	1292	1292	1292	1292	
29	0	3	3	3	3	834	1292	1292	1292	1292	
30	4	3	3	3	3	834	1292	1292	1292	1292	
31	4	3	3	3	3	834	1292	1292	1292	1292	
32	4	3	3	3	3	834	1292	1292	1292	1292	
33	4	3	3	3	3	834	1292	1292	1292	1292	
34	4	3	3	3	3	834	1292	1292	1292	1292	
35	4	3	3	3	3	834	1292	1292	1292	1292	
36	4	3	3	3	3	834	1292	1292	1292	1292	
37	4	3	3	3	3	834	1292	1292	1292	1292	
38	4	3	3	3	3	834	1292	1292	1292	1292	
39	4	3	3	3	3	834	1292	1292	1292	1292	
40	4	3	3	3	3	834	497	1292	1292	1292	
41	4	3	3	3	3	834	496	1292	1292	1292	
42	4	3	3	3	3	834	495	1292	1292	1292	
43	4	3	3	3	3	834	494	1292	1292	1292	
44	4	3	3	3	3	834	493	1292	1292	1292	
45	4	3	3	3	3	834	492	1292	1292	1292	
46	4	3	3	3	3	834	491	1292	1292	1292	
47	4	3	3	3	3	834	490	1292	1292	1292	
48	4	3	3	3	3	834	489	1292	1292	1292	
49	4	3	3	3	3	834	488	1292	1292	1292	
50	4	3	3	3	3	834	487	1292	1292	1292	
51	4	3	3	3	3	834	486	1292	1292	1292	
52	4	3	3	3	3	834	485	1292	1292	1292	
53	4	3	3	3	3	834	484	1292	1292	1292	
54	4	3	3	3	3	834	483	1292	1292	1292	
55	4	3	3	3	3	834	482	1292	1292	1292	
56	4	3	3	3	3	834	481	1292	1292	1292	
57	4	3	3	3	3	834	480	1292	1292	1292	
58	4	2	3	3	3	834	542	1292	1292	1292	
59	4	2	3	3	3	834	546	1292	1292	1292	
60	4	2	3	3	3	834	550	497	1292	1292	
61	4	2	3	3	3	834	554	496	1292	1292	
62	4	2	3	3	3	834	558	495	1292	1292	
63	4	2	3	3	3	834	562	494	1292	1292	
64	4	2	3	3	3	834	566	493	1292	1292	
65	4	2	3	3	3	834	570	492	1292	1292	
66	4	2	3	3	3	834	574	491	1292	1292	
67	4	2	3	3	3	834	578	490	1292	1292	
68	4	2	3	3	3	834	582	489	1292	1292	
69	4	2	3	3	3	834	598	488	1292	1292	
70	4	2	3	3	3	834	615	487	1292	1292	
71	4	2	3	3	3	834	621	486	1292	1292	
72	4	2	3	3	3	834	627	485	1292	1292	
73	4	2	3	3	3	834	633	484	1292	1292	
74	4	2	3	3	3	834	639	483	1292	1292	
75	4	2	3	3	3	834	645	482	1292	1292	
76	4	2	3	3	3	834	651	481	1292	1292	
77	4	2	3	3	3	834	657	480	1292	1292	
78	4	2	2	3	3	834	663	542	1292	1292	
79	4	2	2	3	3	834	669	546	1292	1292	
80	4	2	2	3	3	834	675	550	497	1292	
81	4	2	2	3	3	834	704	554	496	1292	
82	4	1	2	3	3	834	705	558	495	1292	
83	4	1	2	3	3	834	706	562	494	1292	
84	4	1	2	3	3	834	707	566	493	1292	
85	4	1	2	3	3	834	708	570	492	1292	
86	4	1	2	3	3	834	709	574	491	1292	
87	4	1	2	3	3	834	710	578	490	1292	
88	4	1	2	3	3	834	711	582	489	1292	
89	4	1	2	3	3	834	712	598	488	1292	
90	4	1	2	3	3	834	713	615	487	1292	
91	4	1	2	3	3	834	714	621	486	1292	
92	4	1	2	3	3	834	715	627	485	1292	
93	4	1	2	3	3	834	716	633	484	1292	
94	4	2	2	3	3	834	767	639	483	1292	
95	4	2	2	3	3	834	771	645	482	1292	
96	4	2	2	3	3	834	775	651	481	1292	
97	4	2	2	3	3	834	779	657	480	1292	
98	4	2	2	2	3	834	783	663	542	1292	
99	4	2	2	2	3	834	787	669	546	1292	
100	4	2	2	2	3	834	791	675	550	497	
101	4	2	2	2	3	834	795	704	554	496	
102	4	2	1	2	3	834	799	705	558	495	
103	4	2	1	2	3	834	803	706	562	494	
104	4	2	1	2	3	834	807	707	566	493	
105	4	2	1	2	3	834	846	708	570	492	
106	4	3	1	2	3	834	845	709	574	491	
107	4	3	1	2	3	834	844	710	578	490	
108	4	3	1	2	3	834	843	711	582	489	
109	4	3	1	2	3	834	842	712	598	488	
110	4	3	1	2	3	834	841	713	615	487	
111	4	3	1	2	3	834	840	714	621	486	
112	4	3	1	2	3	834	839	715	627	485	
113	4	3	1	2	3	834	838	716	633	484	
114	4	3	2	2	3	834	837	767	639	483	
115	4	3	2	2	3	834	836	771	645	482	
116	3	3	3	3	3	977	1292	1292	1292	1292	
117	3	3	3	3	3	976	1292	1292	1292	1292	
118	3	3	3	3	3	975	1292	1292	1292	1292	
119	3	3	3	3	3	974	1292	1292	1292	1292	
120	3	3	3	3	3	973	1292	1292	1292	1292	
121	3	3	3	3	3	972	1292	1292	1292	1292	
122	3	3	3	3	3	971	1292	1292	1292	1292	
123	3	3	3	3	3	970	1292	1292	1292	1292	
124	3	3	3	3	3	969	1292	1292	1292	1292	
125	3	3	3	3	3	968	1292	1292	1292	1292	
126	3	3	3	3	3	967	1292	1292	1292	1292	
127	3	3	3	3	3	966	1292	1292	1292	1292	
128	3	3	3	3	3	965	1292	1292	1292	1292	
129	3	3	3	3	3	964	1292	1292	1292	1292	
130	3	3	3	3	3	963	1292	1292	1292	1292	
131	3	3	3	3	3	962	1292	1292	1292	1292	
132	3	3	3	3	3	961	1292	1292	1292	1292	
133	3	3	3	3	3	960	1292	1292	1292	1292	
134	0	3	3	3	3	925	1292	1292	1292	1292	
135	0	3	3	3	3	921	1292	1292	1292	1292	
136	0	3	3	3	3	917	1292	1292	1292	1292	
137	0	3	3	3	3	913	1292	1292	1292	1292	
138	0	3	3	3	3	909	1292	1292	1292	1292	
139	0	3	3	3	3	905	1292	1292	1292	1292	
140	0	3	3	3	3	901	1292	1292	1292	1292	
141	0	3	3	3	3	897	1292	1292	1292	1292	
142	0	3	3	3	3	893	1292	1292	1292	1292	
143	0	3	3	3	3	889	1292	1292	1292	1292	
144	0	3	3	3	3	885	1292	1292	1292	1292	
145	0	3	3	3	3	834	1292	1292	1292	1292	
146	4	3	3	3	3	834	1292	1292	1292	1292	
147	4	3	3	3	3	834	1292	1292	1292	1292	
148	4	3	3	3	3	834	1292	1292	1292	1292	
149	4	3	3	3	3	834	1292	1292	1292	1292	
150	4	3	3	3	3	834	1292	1292	1292	1292	
151	4	3	3	3	3	834	1292	1292	1292	1292	
152	4	3	3	3	3	834	1292	1292	1292	1292	
153	4	3	3	3	3	834	1292	1292	1292	1292	
154	4	3	3	3	3	834	1292	1292	1292	1292	
155	4	3	3	3	3	834	497	1292	1292	1292	
156	4	3	3	3	3	834	496	1292	1292	1292	
157	4	3	3	3	3	834	495	1292	1292	1292	
158	4	3	3	3	3	834	494	1292	1292	1292	
159	4	3	3	3	3	834	493	1292	1292	1292	
160	4	3	3	3	3	834	492	1292	1292	1292	
161	4	3	3	3	3	834	491	1292	1292	1292	
162	4	3	3	3	3	834	490	1292	1292	1292	
163	4	3	3	3	3	834	489	1292	1292	1292	
164	4	3	3	3	3	834	488	1292	1292	1292	
165	4	3	3	3	3	834	487	1292	1292	1292	
166	4	3	3	3	3	834	486	1292	1292	1292	
167	4	3	3	3	3	834	485	1292	1292	1292	
168	4	3	3	3	3	834	484	1292	1292	1292	
169	4	3	3	3	3	834	483	1292	1292	1292	
170	4	3	3	3	3	834	482	1292	1292	1292	
171	4	3	3	3	3	834	481	1292	1292	1292	
172	4	3	3	3	3	834	480	1292	1292	1292	
173	4	2	3	3	3	834	542	1292	1292	1292	
174	4	2	3	3	3	834	546	1292	1292	1292	
175	4	2	3	3	3	834	550	497	1292	1292	
176	4	2	3	3	3	834	554	496	1292	1292	
177	4	2	3	3	3	834	558	495	1292	1292	
178	4	2	3	3	3	834	562	494	1292	1292	
179	4	2	3	3	3	834	566	493	1292	1292	
180	4	2	3	3	3	834	570	492	1292	1292	
181	4	2	3	3	3	834	574	491	1292	1292	
182	4	2	3	3	3	834	578	490	1292	1292	
183	4	2	3	3	3	834	582	489	1292	1292	
184	4	2	3	3	3	834	598	488	1292	1292	
185	4	2	3	3	3	834	615	487	1292	1292	
186	4	2	3	3	3	834	621	486	1292	1292	
187	4	2	3	3	3	834	627	485	1292	1292	
188	4	2	3	3	3	834	633	484	1292	1292	
189	4	2	3	3	3	834	639	483	1292	1292	
190	4	2	3	3	3	834	645	482	1292	1292	
191	4	2	3	3	3	834	651	481	1292	1292	
192	4	2	3	3	3	834	657	480	1292	1292	
193	4	2	2	3	3	834	663	542	1292	1292	
194	4	2	2	3	3	834	669	546	1292	1292	
195	4	2	2	3	3	834	675	550	497	1292	
196	4	2	2	3	3	834	704	554	496	1292	
197	4	1	2	3	3	834	705	558	495	1292	
198	4	1	2	3	3	834	706	562	494	1292	
199	4	1	2	3	3	834	707	566	493	1292	
200	4	1	2	3	3	834	708	570	492	1292	
201	4	1	2	3	3	834	709	574	491	1292	
202	4	1	2	3	3	834	710	578	490	1292	
203	4	1	2	3	3	834	711	582	489	1292	
204	4	1	2	3	3	834	712	598	488	1292	
205	4	1	2	3	3	834	713	615	487	1292	
206	4	1	2	3	3	834	714	621	486	1292	
207	4	1	2	3	3	834	715	627	485	1292	
208	4	1	2	3	3	834	716	633	484	1292	
209	4	2	2	3	3	834	767	639	483	1292	
210	4	2	2	3	3	834	771	645	482	1292	
211	4	2	2	3	3	834	775	651	481	1292	
212	4	2	2	3	3	834	779	657	480	1292	
213	4	2	2	2	3	834	783	663	542	1292	
214	4	2	2	2	3	834	787	669	546	1292	
215	4	2	2	2	3	834	791	675	550	497	
216	4	2	2	2	3	834	795	704	554	496	
217	4	2	1	2	3	834	799	705	558	495	
218	4	2	1	2	3	834	803	706	562	494	
219	4	2	1	2	3	834	807	707	566	493	
220	4	2	1	2	3	834	846	708	570	492	
221	4	3	1	2	3	834	845	709	574	491	
222	4	3	1	2	3	834	844	710	578	490	
223	4	3	1	2	3	834	843	711	582	489	
224	4	3	1	2	3	834	842	712	598	488	
225	4	3	1	2	3	834	841	713	615	487	
226	4	3	1	2	3	834	840	714	621	486	
227	4	3	1	2	3	834	839	715	627	485	
228	4	3	1	2	3	834	838	716	633	484	
229	4	3	2	2	3	834	837	767	639	483	
230	4	3	2	2	3	834	836	771	645	482	
231	3	3	3	3	3	977	1292	1292	1292	1292	
232	3	3	3	3	3	976	1292	1292	1292	1292	
233	3	3	3	3	3	975	1292	1292	1292	1292	
234	3	3	3	3	3	974	1292	1292	1292	1292	
235	3	3	3	3	3	973	1292	1292	1292	1292	
236	3	3	3	3	3	972	1292	1292	1292	1292	
237	3	3	3	3	3	971	1292	1292	1292	1292	
238	3	3	3	3	3	970	1292	1292	1292	1292	
239	3	3	3	3	3	969	1292	1292	1292	1292	
240	3	3	3	3	3	968	1292	1292	1292	1292	
241	3	3	3	3	3	967	1292	1292	1292	1292	
242	3	3	3	3	3	966	1292	1292	1292	1292	
243	3	3	3	3	3	965	1292	1292	1292	1292	
244	3	3	3	3	3	964	1292	1292	1292	1292	
245	3	3	3	3	3	963	1292	1292	1292	1292	
246	3	3	3	3	3	962	1292	1292	1292	1292	
247	3	3	3	3	3	961	1292	1292	1292	1292	
248	3	3	3	3	3	960	1292	1292	1292	1292	
249	0	3	3	3	3	925	1292	1292	1292	1292	
250	0	3	3	3	3	921	1292	1292	1292	1292	
251	0	3	3	3	3	917	1292	1292	1292	1292	
252	0	3	3	3	3	913	1292	1292	1292	1292	
253	0	3	3	3	3	909	1292	1292	1292	1292	
254	0	3	3	3	3	905	1292	1292	1292	1292	
255	0	3	3	3	3	901	1292	1292	1292	1292	
256	0	3	3	3	3	897	1292	1292	1292	1292	
257	0	3	3	3	3	893	1292	1292	1292	1292	
258	0	3	3	3	3	889	1292	1292	1292	1292	
259	0	3	3	3	3	885	1292	1292	1292	1292	
260	0	3	3	3	3	834	1292	1292	1292	1292	
261	4	3	3	3	3	834	1292	1292	1292	1292	
262	4	3	3	3	3	834	1292	1292	1292	1292	
263	4	3	3	3	3	834	1292	1292	1292	1292	
264	4	3	3	3	3	834	1292	1292	1292	1292	
