agentId;runNumber;resultCount;totalVictories;avgVictories;totalDeaths;avgDeaths;totalScore;avgScore;totalTimeSpent;avgTimeSpent;seed;powerPillsEnabled;totalPills;levelsToPlay;thinkTimeMillis;visualize;visualizeScale2x;mayBePaused;replay;replayFile;repetitions
MyPacMan;11;1;0;0.0;1;1.0;120;120.0;478;478.0;1109961172;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-10-Iter-0.replay;1
MyPacMan;12;1;0;0.0;1;1.0;120;120.0;566;566.0;1946718965;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-11-Iter-0.replay;1
MyPacMan;13;1;0;0.0;1;1.0;120;120.0;478;478.0;1902677771;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-12-Iter-0.replay;1
MyPacMan;14;1;0;0.0;1;1.0;120;120.0;592;592.0;234196741;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-13-Iter-0.replay;1
MyPacMan;15;1;0;0.0;1;1.0;120;120.0;478;478.0;105464047;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-14-Iter-0.replay;1
MyPacMan;16;1;0;0.0;1;1.0;120;120.0;478;478.0;548836552;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-15-Iter-0.replay;1
MyPacMan;17;1;0;0.0;1;1.0;120;120.0;478;478.0;270727969;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-16-Iter-0.replay;1
MyPacMan;18;1;0;0.0;1;1.0;120;120.0;636;636.0;1583374737;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-17-Iter-0.replay;1
MyPacMan;19;1;0;0.0;1;1.0;120;120.0;494;494.0;2109918306;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-18-Iter-0.replay;1
MyPacMan;20;1;0;0.0;1;1.0;120;120.0;478;478.0;1901166972;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-19-Iter-0.replay;1
MyPacMan;21;1;0;0.0;1;1.0;120;120.0;634;634.0;1324179642;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-20-Iter-0.replay;1
MyPacMan;22;1;0;0.0;1;1.0;120;120.0;478;478.0;432130187;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-21-Iter-0.replay;1
MyPacMan;23;1;0;0.0;1;1.0;120;120.0;478;478.0;23392412;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-22-Iter-0.replay;1
MyPacMan;24;1;0;0.0;1;1.0;120;120.0;598;598.0;1596054001;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-23-Iter-0.replay;1
MyPacMan;25;1;0;0.0;1;1.0;120;120.0;478;478.0;1619791372;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-24-Iter-0.replay;1
MyPacMan;26;1;0;0.0;1;1.0;120;120.0;478;478.0;1027532914;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-25-Iter-0.replay;1
MyPacMan;27;1;0;0.0;1;1.0;120;120.0;574;574.0;963327715;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-26-Iter-0.replay;1
MyPacMan;28;1;0;0.0;1;1.0;120;120.0;566;566.0;620497858;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-27-Iter-0.replay;1
MyPacMan;29;1;0;0.0;1;1.0;120;120.0;478;478.0;927763364;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-28-Iter-0.replay;1
MyPacMan;30;1;0;0.0;1;1.0;120;120.0;720;720.0;639121986;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan-Run-29-Iter-0.replay;1
